公司代碼,上市別,TSE,資料源年,總經理_姓名代碼,總經理_教育程度_代碼,總經理_經理人年資max,總經理_分數,總經理_股數增減比率,總經理_股數增減比率(合計),財務長_姓名代碼,財務長_教育程度_代碼,財務長_經理人年資max,財務長_分數,財務長_股數增減比率,財務長_股數增減比率(合計),獨董_姓名代碼,獨董_教育程度_代碼,獨董_董監事年資max,獨立董事_總分,董監經理人變化_燈號,CRISISCOR,研究發展費用率
6173,OTC,M2328,2009,P000073374,3,4.5,0,0,0,P000126378,5,3.75,0,0,0,,6,,0,0,0,2.29
6173,OTC,M2328,2010,P000073374,3,5.5,0,0,0,P000126378,5,4.75,0,0,0,,6,,0,0,0,2.49
6173,OTC,M2328,2011,P000073374,3,6.5,0,0,0,P000126378,5,5.75,0,0,0,,6,,0,0,0,2.91
6173,OTC,M2328,2012,P000073374,3,7.5,0,0,0,P000126378,5,6.75,0,0,0,,6,,0,0,0,2.76
6173,OTC,M2328,2013,P000073374,3,8.5,0,0.041493776,0.041493776,P000126378,5,7.75,0,0,0,,6,,0,0,0,2.66
6173,OTC,M2328,2014,P000073374,3,9.58,0,0.09561753,0.09561753,P000126378,5,8.83,0,0.366666667,0.366666667,,6,,0,0,0,2.34
6173,OTC,M2328,2016,P000126970,3,5.5,1,3.95,3.95,P000126378,5,10.75,0,0.2,0.2,,6,,0,0,0,2.45
6174,OTC,M2328,2006,P000084301,2,7.33,1,0,0,P000087502,5,4.08,1,0,0,,6,,0,0,1,2.69
6174,OTC,M2328,2012,P000104661,2,3.33,1,0,0,,6,,0,0,0,P000106934&P000169573,2,3.33,3,0,0,3.03
6174,OTC,M2328,2013,P000104661,2,4.33,1,0.294152392,0.294152392,,6,,0,0,0,P000106934&P000169573,2,4.33,3,0,0,2.54
6175,OTC,M2328,2006,P000048331,3,7.58,0,0,0,P000081176,5,5.58,1,0,0,P000025807&P000068974,3,5.92,0,0,0,0.69
6175,OTC,M2328,2009,P000048331,3,10.58,0,0,0,P000137617,5,2.25,1,0,0,,6,,0,0,0,0.58
6175,OTC,M2328,2010,P000048331,3,11.58,0,0,0,P000137617,5,3.25,1,0,0,,6,,0,0,0,0.51
6175,OTC,M2328,2012,P000048331,3,13.58,0,0.06122449,0.06122449,P000159088,2,3,1,0,0,,6,,0,0,0,0.47
6175,OTC,M2328,2013,P000048331,3,14.58,0,0,0,P000159088,2,4,1,0,0,,6,,0,0,0,0.52
6175,OTC,M2328,2014,P000048331,2,15.67,1,0.071678322,0.071678322,P000159088,2,5.08,1,0,0,,6,,0,0,0,0.37
6175,OTC,M2328,2016,P000048331,2,17.58,1,0,0,P000159088,2,7,1,0,0,P000072592&P000178093,2,1.83,4,0,0,0.15
6175,OTC,M2328,2017,P000048331,2,18.58,1,0.192495922,0.192495922,P000159088,2,8,1,0,0,P000072592&P000178093,2,2.83,4,0,0,0.08
6175,OTC,M2328,2018,P000048331,2,19.58,1,-0.158686731,-0.158686731,P000159088,2,9,1,0,0,P000072592&P000178093,2,3.83,4,0,0,1.21
6176,TSE,M2326,2006,P000023917,1,4.08,1,0,0,P000011621,2,6.08,0,0,0,P000072133&P000073982,2,3.92,0,0,0,0.86
6176,TSE,M2326,2014,P000022779,3,8.83,1,0,0,P000147895,2,6.08,1,0,0,P000111906&P000073982,1,11.92,1,0,0,3.5
6176,TSE,M2326,2015,P000022779,3,9.83,1,-0.013685551,-0.013685551,P000147895,2,7.08,1,0,0,P000111906&P000073982,1,12.92,1,0,0,3.81
6176,TSE,M2326,2016,P000022779,3,10.83,1,-0.011616651,-0.011616651,P000147895,2,8.08,1,0,0,P000111906&P000073982,1,13.92,3,0,0,4.11
6176,TSE,M2326,2017,P000022779,3,11.83,1,0,0,P000147895,2,9.08,1,0,0,P000111906&P000073982,1,14.92,3,0,0,3.67
6182,OTC,M2324,2006,P000073287,2,9.75,1,0,0,P000098372,5,5,1,0,0,,6,,0,0,0,1.68
6182,OTC,M2324,2007,P000073287,2,10.75,1,0,0,P000098372,3,6,1,0,0,,6,,0,0,0,0.88
6182,OTC,M2324,2011,P000073287,2,14.75,1,0,0,P000151609,2,5.75,1,0,0,,6,,0,0,0,0.83
6182,OTC,M2324,2012,P000073287,2,15.75,1,0.023481599,0.016176699,P000151609,2,6.75,1,0,0,,6,,0,0,0,5.52
6182,OTC,M2324,2016,P000066488,2,14.83,1,inf,inf,P000166126,3,2.75,1,0.957142857,0.957142857,P000213697&P000087465,1,1.83,3,0,0,5.19
6182,OTC,M2324,2017,P000066488,2,15.83,1,0,0,P000166126,3,3.75,1,0,0,P000213697&P000087465,1,2.83,3,0,0,4.44
6183,TSE,M2330,2006,P000067198,1,6.67,1,0,0,,6,,0,0,0,,6,,0,0,0,1.56
6183,TSE,M2330,2012,P000093700,2,10.67,1,0,0,P000090562,2,6.08,1,0,0,P000030130&P000030156&P000016762,1,1.83,3,0,0,1.31
6183,TSE,M2330,2013,P000093700,2,11.67,1,0,0,P000090562,2,7.08,1,0,0,P000030130&P000030156&P000016762,1,2.83,3,0,0,1.78
6183,TSE,M2330,2015,P000097344,3,17.33,1,0,0,P000090562,2,9.08,1,0,0,P000030130&P000030156&P000082867,1,4.83,3,0,0,1.88
6185,OTC,M2328,2006,P000063673,4,7,0,0,0,,6,,0,0,0,,6,,0,0,0,7.8
6185,OTC,M2328,2010,P000035808,3,12.58,1,0,0,P000126910,3,4.67,1,0,0,P000107892&P000202888,3,9.17,4,0,0,7.73
6185,OTC,M2328,2013,P000046934,4,2.83,0,0.040322581,0.040322581,,6,,0,0,0,P000107892&P000202888,3,12.17,4,0,0,5.73
6185,OTC,M2328,2015,P000107892,3,1.67,1,0.050898204,0.050898204,P000213316,3,1.08,1,0,0,P000202888&P000150186,3,14,3,0,0,2.53
6185,OTC,M2328,2017,P000248707,4,1.17,1,inf,inf,P000213316,3,3.33,1,0,0,P000202888&P000150186,3,16.25,3,0,0,3.27
6185,OTC,M2328,2018,P000248707,4,2,1,0.857142857,0.857142857,P000213316,3,4.17,1,0,0,P000202888&P000150186,3,17.08,3,0,0,5.73
6187,OTC,M2331,2006,P000091619,3,10.92,0,0,0,P000035201,2,4.83,1,0,0,P000025447&P000106792,3,4.92,1,0,0,7.47
6187,OTC,M2331,2007,P000091619,3,11.83,0,0,0,P000035201,2,5.75,1,0,0,P000025447&P000106792,3,5.83,1,0,0,7.43
6187,OTC,M2331,2008,P000091619,3,12.92,0,0,0,P000035201,2,6.83,1,0,0,P000025447&P000106792,3,6.92,1,0,0,8.34
6187,OTC,M2331,2009,P000091619,3,13.92,0,0,0,P000035201,2,7.83,1,0,0,P000025447&P000106792,3,7.92,1,0,0,11.69
6187,OTC,M2331,2011,P000090502,3,11.25,0,0,0,,6,,0,0,0,P000025447,3,9.92,1,0,0,13.29
6187,OTC,M2331,2013,P000090502,3,13.33,0,0.046685341,0.046685341,P000164633,3,3.58,0,0,0,P000025447&P000159214,1,12,1,0,0,13.54
6187,OTC,M2331,2014,P000090502,3,14.33,0,-0.369313113,-0.369313113,P000164633,3,4.58,0,0,0,P000025447&P000159214,1,13,1,0,0,15.21
6187,OTC,M2331,2015,P000090502,3,15.25,0,-0.178217822,-0.178217822,P000164633,3,5.5,0,0.234042553,0.234042553,P000025447&P000159214,1,13.92,1,0,0,15.57
6187,OTC,M2331,2016,P000090502,3,16.25,0,0,0,P000164633,3,6.5,0,0,0,P000025447&P000159214,1,14.92,1,0,0,14.01
6187,OTC,M2331,2017,P000090502,3,17.25,0,-0.13253012,-0.13253012,P000164633,3,7.5,0,0,0,P000025447&P000159214,1,15.92,1,0,0,14.14
6187,OTC,M2331,2018,P000090502,3,18.25,0,0,0,P000164633,3,8.5,0,0,0,P000025447&P000159214,1,16.92,1,0,0,14.81
6188,OTC,M2325,2006,P000028358,1,8.33,1,0,0,,6,,0,0,0,P000025587&P000050444,1,5.08,3,0,0,1.89
6188,OTC,M2325,2007,P000028358,1,9.25,1,0,0,,6,,0,0,0,P000025587&P000050444,1,6,3,0,0,1.6
6188,OTC,M2325,2010,P000028358,1,12.25,1,0,0,,6,,0,0,0,P000025587&P000123860,1,9,3,0,0,3.49
6188,OTC,M2325,2011,P000028358,1,13.25,1,0,0,,6,,0,0,0,P000025587&P000123860,1,10,3,0,0,3.95
6188,OTC,M2325,2012,P000028358,1,14.25,1,0,0,,6,,0,0,0,P000025587&P000123860,1,11,3,0,0,3.23
6188,OTC,M2325,2013,P000028358,1,15.25,1,-0.466635558,-0.466635558,,6,,0,0,0,P000025587&P000123860,1,12,3,0,0,3.51
6188,OTC,M2325,2014,P000028358,1,16.25,1,0,0,,6,,0,0,0,P000025587&P000123860,1,13,3,0,0,3.85
6188,OTC,M2325,2015,P000028358,1,17.33,1,0,0,,6,,0,0,0,P000025587&P000123860,1,14.08,3,0,0,4.09
6188,OTC,M2325,2016,P000028358,1,18.25,1,0,0,,6,,0,0,0,P000025587&P000123860,1,15,3,0,0,5.56
6189,TSE,M2329,2006,P000034304,3,7.33,1,0,0,P000032193,3,13.08,1,0,0,P000028221&P000012522&P000075812,1,5.33,3,0,0,0.22
6189,TSE,M2329,2009,P000069766,3,11.67,1,0,0,P000032193,3,16,1,0,0,P000132207&P000075812,3,5.75,1,0,0,0.36
6189,TSE,M2329,2010,P000069766,3,12.67,1,0,0,P000032193,3,17,1,0,0,P000132207&P000075812,3,6.75,1,0,0,0.34
6189,TSE,M2329,2011,P000069766,3,13.67,1,0,0,P000032193,3,18,1,0,0,P000132207&P000075812,3,7.75,1,0,0,0.27
6189,TSE,M2329,2012,P000069766,3,14.67,1,0,0,P000032193,3,19,1,0,0,P000132207&P000075812,3,8.75,1,0,0,0.22
6189,TSE,M2329,2013,P000069766,3,15.67,1,0.094126506,0.094126506,P000032193,3,20,1,0,0,P000132207&P000075812,3,9.75,1,0,0,0.34
6189,TSE,M2329,2014,P000069766,3,16.67,1,0,0,P000032193,3,21,1,0,0,P000132207&P000075812,3,10.75,1,0,0,0.42
6189,TSE,M2329,2015,P000069766,3,17.67,1,0,0,P000032193,3,22,1,0,0,P000132207&P000075812,3,11.75,1,0,0,0.53
6189,TSE,M2329,2016,P000069766,3,18.67,1,0,0,P000032193,3,23,1,0,0,P000132207&P000075812,3,12.75,1,0,0,0.46
6189,TSE,M2329,2017,P000069766,3,19.42,1,0,0,P000032193,3,23.75,1,0,0,P000132207&P000075812,3,13.5,1,0,0,0.48
6189,TSE,M2329,2018,P000069766,3,20.75,1,0,0,P000032193,3,25.08,1,0,0,P000132207&P000075812,3,14.83,1,0,0,0.43
6190,OTC,M2327,2006,P000013594,3,7.42,0,0,0,P000078775,3,6.58,1,0,0,,6,,0,0,0,0.25
6190,OTC,M2327,2007,P000013594,3,8.42,0,0,0,P000078775,3,7.58,1,0,0,,6,,0,0,0,0.33
6190,OTC,M2327,2008,P000013594,3,9.42,0,0,0,P000078775,3,8.58,1,0,0,,6,,0,0,0,0.32
6190,OTC,M2327,2009,P000013594,3,10.42,0,0,0,P000078775,3,9.58,1,0,0,,6,,0,0,0,0.45
6190,OTC,M2327,2010,P000013594,3,11.42,0,0,0,P000078775,3,10.58,1,0,0,,6,,0,0,0,0.34
6190,OTC,M2327,2012,P000013594,3,13.42,0,0,0,P000078775,3,12.58,1,0,0,P000051457&P000137729,2,2.83,3,0,0,0.6
6190,OTC,M2327,2014,P000006805,3,17,0,0,0,P000078775,3,14.67,1,-0.333333333,-0.333333333,P000051457&P000137729,2,4.92,3,0,0,0.82
6190,OTC,M2327,2015,P000006805,3,17.92,0,0,0,P000078775,3,15.58,1,0,0,P000051457&P000137729,2,5.83,3,0,0,0.62
6190,OTC,M2327,2016,P000006805,3,18.92,0,1.282051282,1.282051282,P000078775,3,16.58,1,3.125,3.125,P000051457&P000137729,2,6.83,3,0,0,0.69
6190,OTC,M2327,2017,P000006805,3,19.92,0,0,0,P000078775,3,17.58,1,-0.651515152,-0.651515152,P000051457&P000137729,2,7.83,3,0,0,0.58
6190,OTC,M2327,2018,P000006805,3,20.92,0,0.752808989,0.752808989,P000078775,3,18.58,1,0.956521739,0.956521739,P000051457&P000137729,2,8.83,3,0,0,0.57
6191,TSE,M2328,2006,P000017539,3,7.75,1,0,0,P000117575,2,8.92,1,0,0,P000107651&P000071181&P000107695,1,1.75,3,0,0,0.16
6191,TSE,M2328,2013,P000017181,3,4,1,0,0,P000071136,2,3.42,1,0,0,P000053274&P000064068&P000159872,1,3.83,2,0,0,0.41
6192,TSE,M2331,2006,P000038959,2,30,1,0,0,,6,,0,0,0,P000105880&P000091499,2,2.67,2,0,0,0.74
6192,TSE,M2331,2010,P000038959,2,34,1,0,0,P000053697,3,7.08,1,0,0,P000046764&P000072809,1,3.83,3,0,0,0.88
6192,TSE,M2331,2012,P000042505,2,11.83,1,-0.402742509,0.054342306,,6,,0,0,0,P000046764&P000072809,1,5.83,3,0,0,0.49
6192,TSE,M2331,2015,P000042505,2,14.92,1,-0.006062076,-0.006062076,P000053697,3,12.17,1,0,0,P000223875&P000072809,2,8.92,1,0,0,1.18
6192,TSE,M2331,2016,P000042505,2,15.83,1,-0.032446938,-0.032446938,P000053697,3,13.08,1,0,0,P000223875&P000072809,2,9.83,1,0,0,1.2
6192,TSE,M2331,2018,P000038959,2,42,1,0,0,P000053697,3,15.08,1,0,0,P000223875&P000072809,2,11.83,1,0,0,1.44
6194,OTC,M2328,2006,P000084376,4,24.25,0,0,0,P000060789,2,6.08,1,0,0,P000092237&P000094549,2,5,3,0,0,0.14
6194,OTC,M2328,2007,P000084376,4,25.25,0,0,0,P000060789,2,7.08,1,0,0,P000092237&P000094549,2,6,3,0,0,0.11
6194,OTC,M2328,2008,P000084376,4,26.25,0,0,0,P000060789,2,8.08,1,0,0,P000092237&P000094549,2,7,3,0,0,0.12
6194,OTC,M2328,2011,P000084376,4,29.17,0,0,0,P000060789,2,11,1,0,0,P000057833&P000094549,2,9.92,3,0,0,0.02
6194,OTC,M2328,2012,P000084376,4,30.17,0,0,0,P000060789,2,12,1,0,0,P000057833&P000094549,2,10.92,3,0,0,0
6194,OTC,M2328,2013,P000084376,4,31.17,0,0,0,P000060789,2,13,1,0,0,P000057833&P000094549,1,11.92,3,0,0,0
6194,OTC,M2328,2014,P000084376,4,32.25,0,-0.223078483,-0.223078483,P000060789,2,14.08,1,0,0,P000057833&P000094549,1,13,3,0,0,0
6194,OTC,M2328,2015,P000084376,4,33.17,0,-0.300443748,-0.300443748,P000060789,2,15,1,-0.202020202,-0.202020202,P000057833&P000094549,1,13.92,3,0,0,0
6194,OTC,M2328,2016,P000084376,4,34.17,0,0,0,P000060789,2,16,1,0,0,P000057833&P000094549,1,14.92,3,0,0,0
6194,OTC,M2328,2017,P000084376,4,35.17,0,0,0,P000060789,2,17,1,0,0,P000057833&P000094549,1,15.92,3,0,0,0
6194,OTC,M2328,2018,P000084376,4,36.17,0,0,0,P000060789,2,18,1,0,0,P000057833&P000094549,1,16.92,3,0,0,0
6196,TSE,M2331,2006,P000054070,2,18.25,1,0,0,P000094488&P000122840,2,8.75,1,0,0,,6,,0,0,0,1.26
6196,TSE,M2331,2013,P000054070,2,25.25,1,0,0,P000094488,3,15.75,1,0,0,P000030156&P000132522,2,6.83,3,0,0,1.07
6196,TSE,M2331,2014,P000054070,2,26.25,1,0,0,P000094488,3,16.75,1,0,0,P000030156&P000132522,2,7.83,3,0,0,0.97
6196,TSE,M2331,2015,P000054070,2,27.25,1,0,0,P000094488,3,17.75,1,0,0,P000030156&P000132522,2,8.83,3,0,0,0.96
6197,TSE,M2328,2006,P000057271,3,14.92,1,0,0,,6,,0,0,0,P000028873&P000033835,2,4.92,1,0,0,3.05
6197,TSE,M2328,2008,P000057271,3,16.92,1,0,0,,6,,0,0,0,P000028873&P000052135,1,6.92,3,0,0,3.38
6197,TSE,M2328,2009,P000057271,3,17.92,1,0,0,,6,,0,0,0,P000028873&P000052135,1,7.92,3,0,0,3.4
6197,TSE,M2328,2011,P000057271,3,19.92,1,0,0,P000118904,5,6.33,1,0,0,P000028873&P000052135,1,9.92,3,0,0,2.49
6197,TSE,M2328,2012,P000057271,3,20.92,1,0,0,P000118904,5,7.33,1,0,0,P000028873&P000052135,1,10.92,3,0,0,2.62
6197,TSE,M2328,2014,P000057271,3,23,1,0,0,P000118904,3,9.42,1,0,0,P000028873&P000052135&P000152975,1,13,3,0,0,3.05
6197,TSE,M2328,2015,P000057271,3,23.92,1,0,0,P000118904,3,10.33,1,0,0,P000028873&P000052135&P000152975,1,13.92,3,0,0,3.5
6197,TSE,M2328,2016,P000057271,3,24.92,1,0,0,P000118904,3,11.33,1,inf,inf,P000028873&P000052135&P000152975,1,14.92,3,0,0,2.8
6197,TSE,M2328,2017,P000057271,3,25.92,1,-0.2500203,-0.2500203,P000118904,3,12.33,1,-0.252173913,-0.252173913,P000028873&P000052135&P000152975,1,15.92,3,0,0,2.54
6197,TSE,M2328,2018,P000057271,3,26.92,1,0,0,P000118904,3,13.33,1,0,0,P000028873&P000052135&P000152975,1,16.92,3,0,0,3.64
6198,OTC,M2324,2006,P000057139,2,7.33,1,0,0,P000055404,2,3,0,0,0,P000051898&P000087328,2,4.83,2,0,0,36.91
6198,OTC,M2324,2010,P000057139,2,11.33,1,0,0,P000055404,2,7,0,0,0,P000045794&P000089081,1,3.67,4,0,0,21.59
6198,OTC,M2324,2016,P000057139,2,17.33,1,0.053444181,0.053444181,P000055404,2,13,0,0.49537037,0.49537037,P000045794&P000169384,1,8.83,3,0,0,68.97
6201,TSE,M2331,2006,P000060306,5,21.75,0,0,0,,6,,0,0,0,,6,,0,0,0,2.38
6201,TSE,M2331,2008,P000060306,5,23.75,0,0,0,P000034648,3,6.58,1,0,0,P000076316&P000078817,3,6.92,2,0,0,2.39
6201,TSE,M2331,2010,P000060306,5,25.75,0,0,0,,6,,0,0,0,,6,,0,0,0,2.99
6201,TSE,M2331,2014,P000075906,5,29.75,0,0,0,P000168117,3,3.92,1,0,0,P000076316&P000078817,3,12.92,2,0,0,3.52
6201,TSE,M2331,2015,P000075906,5,30.75,0,0,0,P000168117,3,4.92,1,0,0,P000076316&P000078817,3,13.92,2,0,0,3.94
6201,TSE,M2331,2016,P000075906,5,31.75,0,0,0,P000168117,3,5.92,1,0,0,P000076316&P000078817,3,14.92,2,0,0,3.61
6201,TSE,M2331,2017,P000075906,5,32.75,0,0,0,P000168117,3,6.92,1,0,0,P000076316&P000078817,3,15.92,2,0,0,4.33
6201,TSE,M2331,2018,P000075906,5,33.75,0,0,0,P000168117,3,7.92,1,0,0,P000076316&P000078817,3,16.92,2,0,0,4.03
6202,TSE,M2324,2006,P000007950,3,19.5,1,0,0,P000034444,2,15.25,1,0,0,P000032365&P000007529,1,5,4,0,0,9.58
6202,TSE,M2324,2008,P000007950,3,21.5,1,0,0,,6,,0,0,0,P000032365&P000007529,1,7,4,0,0,15.7
6202,TSE,M2324,2010,P000007950,3,23.5,1,0,0,P000034444,2,19.25,1,0,0,P000032365&P000007529,1,9,4,0,0,15.32
6202,TSE,M2324,2012,P000007950,3,25.5,1,0,0,,6,,0,0,0,P000032365&P000007529,1,11,4,0,0,16.17
6202,TSE,M2324,2013,P000007950,3,26.5,1,0.004497077,0.004497077,,6,,0,0,0,P000032365&P000007529,1,12,4,0,0,16.01
6202,TSE,M2324,2015,P000007950,3,28.42,1,0,0,P000034444,2,24.17,1,0,0,P000032365&P000007529,1,13.92,4,0,0,16.62
6202,TSE,M2324,2017,P000007950,3,30.42,1,0,0,P000034444,2,26.17,1,0,0,P000032365&P000007529&P000118869,1,15.92,4,0,0,16.1
6203,OTC,M2328,2006,P000054987,4,31.58,0,0,0,P000069236,4,4.75,0,0,0,,6,,0,0,0,1.5
6203,OTC,M2328,2008,P000056367,2,1.25,1,0,0,P000069236,4,6.75,0,0,0,P000045794&P000057139&P000099395,1,7.08,4,0,0,1.77
6203,OTC,M2328,2009,P000056367,2,2.25,1,0,0,P000069236,4,7.75,0,0,0,P000045794&P000057139&P000099395,1,8.08,4,0,0,2.29
6203,OTC,M2328,2010,P000056367,2,3.25,1,0,0,P000069236,4,8.75,0,0,0,P000045794&P000057139&P000099395,1,9.08,4,0,0,2.3
6203,OTC,M2328,2011,P000056367,2,4.25,1,0,0,P000069236,4,9.75,0,0,0,P000045794&P000057139&P000099395,1,10.08,4,0,0,2.07
6203,OTC,M2328,2012,P000056367,2,5.25,1,0,0,P000069236,4,10.75,0,0.28,0.28,P000045794&P000057139&P000099395,1,11.08,4,0,0,2.66
6203,OTC,M2328,2013,P000056367,2,6.25,1,0.049929478,0.049929478,P000069236,4,11.75,0,-0.40625,-0.40625,P000045794&P000057139&P000099395,1,12.08,4,0,0,2.44
6203,OTC,M2328,2015,P000056367,2,8.33,1,0,0,P000207523,3,1.92,1,0,0,P000045794&P000057139&P000017584,1,11.92,4,0,0,2.59
6203,OTC,M2328,2016,P000056367,2,9.25,1,0,0,P000207523,3,2.83,1,0,0,P000045794&P000057139&P000017584,1,12.83,4,0,0,2.73
6203,OTC,M2328,2017,P000056367,2,10.25,1,0,0,P000207523,3,3.83,1,0,0,P000045794&P000057139&P000017584,1,13.83,4,0,0,3.53
6203,OTC,M2328,2018,P000056367,2,11.25,1,0,0,P000207523,3,4.83,1,0,0,P000045794&P000057139&P000017584,1,14.83,4,0,0,2.87
6204,OTC,M2328,2006,P000095986,3,2.83,0,0,0,P000026893,3,8.92,1,0,0,,6,,0,0,0,1.58
6204,OTC,M2328,2008,P000095986,3,4.75,0,0,0,P000026893,3,10.83,1,0,0,P000124553&P000132004,2,1.75,2,0,0,1.29
6204,OTC,M2328,2009,P000095986,3,5.75,0,0,0,P000026893,3,11.83,1,0,0,P000124553&P000132004,2,2.75,2,0,0,1.02
6204,OTC,M2328,2012,P000073996,2,10.42,1,-0.696027634,-0.696027634,P000026893,3,14.92,1,0,0,P000124553&P000064864,2,10.92,2,0,0,1.44
6204,OTC,M2328,2013,P000073996,2,11.42,1,-1,-1,P000026893,3,15.92,1,0,0,P000124553&P000064864,2,11.92,2,0,0,1.94
6204,OTC,M2328,2014,P000073996,2,12.5,1,0,0,P000026893,3,17,1,0,0,P000124553&P000064864,2,13,2,0,0,2.92
6204,OTC,M2328,2015,P000073996,2,13.33,1,0,0,P000026893,3,17.83,1,0,0,P000124553&P000064864,2,13.83,2,0,0,5.13
6204,OTC,M2328,2016,P000073996,2,14.33,1,0,0,P000026893,3,18.83,1,0,0,P000124553&P000064864,2,14.83,2,0,0,4.14
6204,OTC,M2328,2017,P000073996,2,15.42,1,0,0,P000026893,3,19.92,1,0,0,P000124553&P000064864,2,15.92,2,0,0,3.1
6204,OTC,M2328,2018,P000073996,2,16.42,1,0,0,P000026893,3,20.92,1,0,0,P000124553&P000064864,2,16.92,2,0,0,3.09
6205,TSE,M2328,2006,P000031331,4,21.5,1,0,0,P000098949,4,13.17,1,0,0,P000059636&P000107280,2,5.25,2,0,0,1.78
6205,TSE,M2328,2007,P000031331,4,22.5,1,0,0,P000098949,4,14.17,1,0,0,P000059636&P000107280,2,6.25,2,0,0,1.68
6205,TSE,M2328,2015,P000031331,4,30.5,1,0,0,,6,,0,0,0,P000206074&P000109013&P000139805,1,7.83,4,0,0,1.77
6205,TSE,M2328,2016,P000031331,4,31.5,1,0,0,,6,,0,0,0,P000206074&P000109013&P000139805,1,8.83,4,0,0,2.09
6206,TSE,M2325,2006,P000235534,2,3.33,1,0,0,P000020525,3,4.08,1,0,0,P000050735&P000059445&P000015901,2,6.08,4,0,0,3.36
6206,TSE,M2325,2008,P000235534,2,5.25,1,0,0,P000020525,3,6,1,0,0,P000059445&P000015901,2,8,4,0,0,3.81
6206,TSE,M2325,2009,P000235534,2,6.25,1,0,0,P000020525,3,7,1,0,0,P000059445&P000015901,2,9,4,0,0,3.95
6206,TSE,M2325,2010,P000235534,2,7.25,1,0,0,P000020525,3,8,1,0,0,P000059445&P000015901,2,10,4,0,0,3.61
6206,TSE,M2325,2011,P000235534,2,8.25,1,0,0,P000020525,3,9,1,0,0,P000059445&P000015901,2,11,4,0,0,4
6206,TSE,M2325,2013,P000235534,2,10.25,1,-0.432432432,0.015640274,P000020525,2,11,1,0.0969163,0.0969163,P000015901&P000095120,2,13,4,0,0,3.46
6206,TSE,M2325,2014,P000235534,2,11.25,1,1.502645503,0.27333975,P000020525,2,12,1,0.341365462,0.341365462,P000015901&P000095120,2,14,4,0,0,3.3
6206,TSE,M2325,2015,P000235534,2,12.25,1,-0.615221987,-0.219954649,P000020525,2,13,1,-0.149700599,-0.149700599,P000015901&P000095120,2,15,4,0,0,3.97
6206,TSE,M2325,2016,P000235534,2,13.25,1,0.230769231,0,P000020525,2,14,1,0,0,P000015901&P000095120,2,16,4,0,0,3.85
6206,TSE,M2325,2017,P000235534,2,14.25,1,-0.102678571,-0.02141527,P000020525,2,15,1,0,0,P000015901&P000095120,2,17,4,0,0,3.28
6206,TSE,M2325,2018,P000235534,2,15.25,1,-0.689655172,-0.361560419,P000020525,2,16,1,-0.352112676,-0.352112676,P000015901&P000095120,2,18,4,0,0,3.09
6207,OTC,M2328,2006,P000042608,2,-0.08,1,0,0,,6,,0,0,0,P000086120,1,3,2,0,0,0.39
6207,OTC,M2328,2009,P000042608,2,2.92,1,0,0,P000130847,5,9,1,0,0,P000074909&P000086120,1,6,2,0,0,1
6207,OTC,M2328,2013,P000076795,2,13.25,1,-0.003003003,-0.003003003,P000130847,3,13,1,-1,-1,P000074909&P000086120,1,10,2,0,0,1.13
6207,OTC,M2328,2014,P000076795,2,14.42,1,-0.021084337,-0.021084337,P000130847,3,14.17,1,0,0,P000074909&P000086120,1,11.17,2,0,0,1.52
6207,OTC,M2328,2015,P000076795,2,15.25,1,0,0,P000130847,3,15,1,0,0,P000074909&P000086120,1,12,2,0,0,1.66
6207,OTC,M2328,2016,P000076795,2,16.25,1,0,0,P000130847,3,16,1,0,0,P000074909&P000086120,1,13,2,0,0,1.48
6207,OTC,M2328,2017,P000076795,2,17.25,1,-0.043076923,-0.043076923,P000130847,3,17,1,0,0,P000074909&P000086120,1,14,2,0,0,1.45
6207,OTC,M2328,2018,P000076795,2,18.25,1,-0.028938907,-0.028938907,P000130847,3,18,1,0,0,P000074909&P000086120,1,15,2,0,0,1.93
6208,OTC,M2328,2006,P000074941,2,8,1,0,0,P000128320,3,0.5,1,0,0,P000124309&P000020765,1,4.92,3,0,0,3.09
6208,OTC,M2328,2007,P000074941,2,9,1,0,0,P000128320,3,1.5,1,0,0,P000124309&P000020765,1,5.92,3,0,0,3.22
6208,OTC,M2328,2008,P000074941,2,10,1,0,0,P000128320,3,2.5,1,0,0,P000124309&P000020765,1,6.92,3,0,0,2.62
6208,OTC,M2328,2011,P000078653,2,13.08,1,0,0,P000166715,5,3.5,1,0,0,P000124309&P000020765,1,9.92,3,0,0,2.2
6208,OTC,M2328,2012,P000078653,2,14.08,1,0.212765957,0.212765957,P000166715,5,4.5,1,0.15625,0.15625,P000124309&P000020765,1,10.92,3,0,0,2.91
6208,OTC,M2328,2013,P000078653,2,15.08,1,0,0,P000166715,3,5.5,1,0,0,P000124309&P000020765,1,11.92,3,0,0,3.07
6208,OTC,M2328,2014,P000078653,2,16.08,1,0,0,P000166715,3,6.5,1,0,0,P000124309&P000020765,1,12.92,3,0,0,2.92
6208,OTC,M2328,2017,P000124309,1,1.58,1,0,0,P000166715,3,9.5,1,0.057142857,0.057142857,P000020765&P000013057,2,15.92,2,0,0,2.68
6209,TSE,M2326,2006,P000039717,3,14.75,0,0,0,P000039652,5,22.25,0,0,0,P000021862&P000063533,5,6,0,0,0,0.86
6209,TSE,M2326,2007,P000039717,3,15.75,0,0,0,P000039652,5,23.25,0,0,0,P000021862&P000063533,5,7,0,0,0,1.36
